Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
0.16385,1.08,62.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0
0.0,0.0,27.0,1.0,3.0,9.0,1.12,2.0,1.0,3.0
0.0,0.0,72.04,1.0,0.0,0.0,0.0,1.0,1.15,1.0
0.0,1.11,55.0,1.0,3.0,0.0,2.0,2.0,1.0,1.0
0.15451,1.09,39.09,0.0,6.0,0.0,0.0,6.0,2.0,3.0
0.17327,1.0,74.0,0.0,8.0,8.19,2.15,2.0,1.0,3.0
0.0,1.05,48.0,1.0,3.14,0.0,0.14,3.0,1.0,1.0
0.09306,0.0,41.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0
0.0,1.08,18.02,1.0,3.0,9.14,0.0,1.05,1.03,0.0
1.0,1.0,33.01,0.0,2.0,9.19,2.0,3.0,5.01,3.0
1.15583,0.0,21.0,0.0,0.0,2.0,0.17,4.0,1.0,0.0
0.0,0.0,19.01,0.16,0.0,9.19,2.0,2.0,0.0,0.0
1.0,0.0,20.0,1.0,3.0,0.2,2.0,2.06,3.0,2.0
0.0,1.0,39.0,1.13,6.0,1.0,0.0,3.0,1.0,3.0
1.0,0.0,47.0,0.07,1.01,0.0,2.0,3.1,1.09,3.0
1.0,1.0,46.0,1.0,2.0,0.0,1.0,5.0,1.0,2.0
0.17626,1.2,61.0,1.0,5.0,1.0,0.0,3.0,1.0,2.0
0.0,1.0,50.0,1.0,3.0,0.0,1.0,3.0,1.0,2.0
0.0,1.0,30.0,1.19,3.0,0.0,0.0,3.0,1.0,2.0
1.0,0.0,63.0,0.0,8.0,14.08,1.06,4.0,1.0,3.0
1.0791,1.0,55.0,1.08,4.0,0.0,0.0,2.0,0.0,3.0
0.0,1.0,32.0,1.0,3.0,6.0,0.01,1.0,1.0,3.0
1.0,1.0,38.0,1.0,3.0,9.0,2.04,4.0,1.0,1.0
1.09209,1.0,46.0,0.0,6.0,0.17,1.0,1.11,1.0,1.0
1.16172,1.0,38.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0
0.02211,1.0,72.06,0.0,3.0,0.0,2.0,1.1,1.0,1.0
0.0,1.0,37.1,0.0,0.0,0.0,2.0,4.0,5.0,3.0
0.0,0.0,33.0,1.0,0.0,5.0,0.0,3.0,1.0,0.0
0.09818,1.0,35.0,1.0,2.0,0.0,0.12,2.15,1.0,2.0
0.0,1.0,57.0,0.0,2.0,1.0,2.0,3.0,1.0,2.0
1.0,1.0,70.0,0.0,3.0,1.17,2.0,5.0,1.0,2.0
0.0,0.0,58.0,0.16,8.0,0.0,0.05,3.0,5.18,0.0
0.0,1.14,41.0,0.0,8.0,0.09,1.0,3.0,0.0,1.0
1.0,1.15,35.0,1.0,3.0,1.0,2.04,3.0,1.0,1.0
0.14039,0.0,25.0,0.0,0.02,2.0,0.05,6.0,0.04,0.0
1.18941,1.0,30.0,0.0,2.0,5.0,0.12,2.0,1.0,3.0
1.0,0.15,33.0,0.0,0.14,1.08,0.0,3.06,1.0,0.0
1.0,1.05,31.0,0.0,3.0,1.19,1.08,3.12,1.0,2.0
0.0,1.19,63.0,0.0,3.0,0.0,0.0,4.0,1.0,2.0
0.0,1.0,52.0,1.0,6.0,0.0,0.0,4.04,1.0,3.0
0.0,1.0,36.0,1.0,3.0,8.0,0.0,2.0,1.18,2.0
0.0,1.0,31.0,1.07,0.0,6.0,2.0,4.0,0.09,1.0
0.02674,1.0,61.2,0.0,3.13,0.0,0.0,2.03,1.0,2.0
1.0,0.0,78.0,0.0,7.0,0.0,0.0,6.0,2.0,0.0
1.08172,1.0,26.0,1.07,6.0,1.0,2.0,4.0,1.0,3.0
0.0,0.0,56.0,1.0,3.0,0.0,0.15,4.0,0.11,3.0
1.0,1.0,59.04,1.0,6.0,1.0,2.0,5.0,1.0,2.0
1.0,1.0,31.0,1.0,4.0,0.0,2.0,1.0,5.19,2.0
1.0,0.0,23.0,0.0,6.0,11.2,1.0,3.2,3.11,0.0
1.0,1.0,55.0,1.0,3.0,1.0,2.14,2.12,1.0,1.0
0.0,1.0,29.0,1.0,3.01,9.18,0.0,3.0,3.0,3.0
0.0,0.0,38.0,1.0,3.15,1.0,0.06,9.15,0.0,1.0
1.0,0.0,36.0,0.0,0.01,0.0,0.0,2.0,1.0,0.0
0.06001,0.0,51.14,0.08,3.1,1.0,0.0,5.0,1.0,3.0
1.01326,0.02,26.0,0.0,6.0,5.04,0.0,6.17,1.0,2.0
1.0,1.0,38.0,1.14,0.0,0.0,0.03,1.0,1.0,3.0
1.0,0.06,32.0,1.0,1.04,7.0,0.0,3.0,1.0,2.0
0.05321,0.0,57.0,0.15,0.0,0.06,1.0,6.16,1.0,0.0
0.0,0.0,48.0,0.12,3.0,1.0,0.0,2.0,5.0,2.0
1.0,0.0,48.0,0.0,0.0,9.0,0.0,3.0,0.0,0.0
1.0,1.0,25.0,1.0,2.0,4.0,2.0,2.0,1.0,1.0
0.0,0.0,46.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1.0,1.01,37.0,1.0,6.0,1.04,0.0,3.0,5.0,3.0
0.0,0.0,18.0,1.0,4.0,1.0,0.0,4.0,1.0,0.0
1.0,1.0,48.13,1.0,1.0,1.0,0.0,1.0,1.0,3.0
1.0,1.0,30.0,1.0,2.0,10.0,1.05,5.0,1.0,1.0
0.0,1.0,26.0,0.0,0.1,5.0,0.0,6.0,1.0,0.0
1.0,1.0,46.0,1.0,3.0,0.0,1.02,2.0,1.0,2.0
1.1223,0.0,50.0,1.0,6.13,1.0,0.0,2.0,2.0,1.0
1.0,1.0,27.08,1.0,4.0,1.0,2.11,1.0,1.0,1.0
0.0,0.0,32.0,1.0,3.0,1.0,0.0,1.0,3.0,3.0
0.0,1.08,52.0,1.0,8.0,0.0,1.0,1.0,1.0,1.0
1.10048,0.07,47.0,1.0,6.0,1.06,0.0,2.0,1.0,2.0
1.0,1.0,42.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0
1.0,1.0,50.0,1.0,2.0,1.05,0.0,4.0,1.0,1.0
1.0,0.13,37.0,1.0,1.0,3.0,0.0,5.0,0.0,1.0
0.0,1.06,36.0,0.0,3.0,1.0,0.0,2.0,1.0,1.0
0.0,1.0,61.0,1.0,3.0,0.0,1.0,6.12,1.0,2.0
0.0,0.0,43.0,1.03,6.0,2.0,0.16,2.0,1.0,3.0
1.15827,0.0,56.0,1.19,4.0,1.0,0.0,2.0,0.0,3.0
0.0,0.0,32.0,1.0,2.0,9.0,0.0,2.0,1.0,3.0
1.0,0.0,61.0,0.0,7.0,3.0,0.2,1.0,1.0,3.0
0.0,1.0,51.0,1.0,3.1,1.2,2.0,1.0,4.0,2.0
1.12614,1.0,36.0,1.0,8.0,1.0,0.0,2.19,1.0,1.0
1.0,0.0,39.0,1.0,3.0,0.0,0.0,5.0,5.0,3.0
1.0,0.0,22.0,0.0,0.0,12.0,0.0,1.04,3.0,0.0
0.13545,0.0,52.0,1.0,3.0,1.18,0.11,1.0,0.07,1.0
1.0,1.0,68.0,1.0,2.13,0.0,2.0,2.0,1.0,1.0
1.0,1.0,58.0,1.0,3.0,5.14,1.0,2.09,1.0,2.0
0.0,1.13,61.0,1.0,3.0,1.0,0.0,1.0,1.0,2.0
0.0,1.0,61.0,1.0,3.14,0.0,0.0,3.0,0.0,2.0
0.0,1.0,47.0,1.0,3.0,0.02,2.0,4.0,1.0,1.0
0.0,0.0,23.06,1.0,6.1,11.15,0.0,2.02,5.0,1.0
1.02149,1.0,30.04,1.0,0.0,0.1,0.0,1.14,1.09,0.0
0.0,0.0,21.0,0.09,6.0,0.0,0.0,3.15,1.1,0.0
1.0,0.0,32.0,1.0,3.0,1.0,0.0,3.0,3.0,0.0
0.19796,0.09,46.0,1.0,2.0,0.0,0.0,4.0,1.0,2.0
1.0,0.05,48.0,0.0,6.0,9.0,0.0,1.0,1.11,1.0
1.08643,0.0,45.03,1.0,8.0,0.0,2.0,5.0,1.0,2.0
1.0,0.03,61.08,0.0,3.0,1.0,0.0,3.0,3.0,2.0
1.0,1.07,32.0,0.0,0.07,0.0,0.18,1.05,1.0,0.0
0.05656,1.0,72.0,1.11,1.07,4.0,2.0,1.0,1.0,2.0
0.0,1.0,27.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0
1.0,1.02,46.0,1.0,3.0,6.0,0.0,1.0,1.0,1.0
0.0,1.0,41.13,1.0,3.0,5.11,1.0,5.01,1.0,2.0
1.13297,0.0,69.0,1.0,3.0,1.0,0.0,3.0,3.0,3.0
0.0,1.09,42.16,1.0,3.0,9.0,1.11,5.18,1.0,1.0
1.01586,1.0,46.0,1.0,8.0,3.0,0.04,2.0,1.0,2.0
1.0,0.0,46.0,1.0,3.0,0.0,1.0,3.0,1.0,1.0
0.13422,0.0,50.0,0.0,7.0,0.0,1.0,5.0,1.0,3.0
0.0,0.0,25.1,0.0,6.0,0.01,0.19,2.0,1.0,0.0
0.0,1.0,86.0,1.0,1.0,1.17,0.0,7.18,1.0,3.0
1.0,1.0,40.08,1.0,3.0,3.0,2.0,3.0,1.0,2.0
0.0,1.0,67.14,0.0,3.0,0.0,0.0,1.1,1.0,3.0
0.05974,1.16,60.19,0.0,6.0,0.0,0.0,4.0,1.0,2.0
1.0,1.14,84.0,1.0,2.0,3.0,0.02,1.0,5.12,1.0
0.0,1.13,35.0,0.0,3.0,1.0,0.0,1.2,1.0,3.0
0.00856,0.0,33.0,1.0,1.0,10.0,1.0,1.0,0.0,1.0
0.0,0.02,22.05,0.0,0.0,8.0,0.0,4.0,3.0,0.0
0.18951,1.0,30.0,0.0,4.0,6.0,0.0,4.0,1.06,0.0
0.0,1.0,38.0,0.0,0.0,1.0,0.0,1.0,1.16,3.0
0.06514,1.14,27.13,1.0,3.0,0.0,0.0,3.0,1.16,1.0
0.0,0.11,30.1,1.16,4.16,1.0,0.0,2.0,5.0,0.0
1.0,1.0,30.0,1.0,0.04,1.13,0.0,1.0,1.0,3.0
0.18667,1.18,50.0,1.0,5.0,8.0,1.0,2.1,1.0,2.0
0.0,1.0,45.13,1.0,0.01,9.0,1.0,4.0,1.0,2.0
0.0,0.0,30.0,0.01,0.0,0.0,0.0,5.0,0.0,0.0
1.0,1.0,49.0,1.0,6.0,1.0,0.0,3.0,1.0,2.0
0.06,1.0,42.0,1.0,3.0,1.09,2.0,1.0,5.0,1.0
0.0,1.0,35.0,1.0,3.0,0.0,0.0,1.19,1.13,3.0
1.0,1.0,40.0,0.0,2.0,7.0,0.0,2.13,1.0,3.0
1.0,0.0,20.0,0.0,0.0,2.17,0.0,6.0,1.04,0.0
0.02279,1.1,36.17,1.0,3.0,6.0,0.01,6.0,4.0,2.0
0.0,1.0,37.0,0.0,3.0,4.0,0.0,2.15,0.0,1.0
0.0,0.14,39.06,1.16,2.12,0.0,0.0,2.0,0.0,1.0
0.0,1.0,80.0,1.0,1.15,2.0,2.0,3.0,1.0,2.0
0.0,1.0,19.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
0.09961,0.05,40.11,1.0,3.0,0.18,1.0,5.19,1.0,1.0
0.06012,1.0,60.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0
1.04276,0.0,28.0,1.0,2.0,1.0,0.15,2.0,5.0,3.0
1.0,1.0,55.0,1.0,6.0,1.16,0.03,1.0,1.0,1.0
0.0,1.0,40.0,1.0,3.0,3.19,0.0,1.0,1.0,3.0
1.0,1.1,31.0,0.0,2.0,9.0,0.0,1.0,1.04,1.0
0.0,1.0,65.0,1.01,3.0,0.18,1.0,3.0,1.0,2.0
0.0,0.0,26.0,0.15,4.0,4.0,0.0,2.0,1.0,3.0
0.0,1.0,52.0,0.0,3.0,1.0,0.0,2.05,3.0,2.0
0.0,1.0,25.0,0.0,8.0,0.17,2.0,4.0,6.0,2.0
1.0,0.0,38.07,1.0,3.14,1.04,0.0,4.0,1.07,2.0
0.0,1.0,25.0,0.07,3.07,1.0,1.0,4.0,1.0,1.0
0.0,1.15,35.0,1.0,3.0,1.0,2.0,4.04,1.0,2.0
0.0,1.16,27.0,0.0,0.0,1.11,0.04,2.07,1.0,0.0
1.08365,1.0,29.06,0.12,2.0,0.0,0.02,3.0,0.0,3.0
0.09369,1.0,45.13,1.0,3.0,0.0,2.0,1.0,1.0,1.0
0.10232,0.0,40.0,0.0,3.0,6.0,2.0,2.0,0.0,3.0
1.0,1.07,30.0,1.09,0.0,0.0,0.0,3.07,1.0,1.0
1.0,1.0,72.0,0.08,3.0,0.0,0.0,2.0,1.0,3.0
0.0,0.0,37.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0
0.0,0.0,27.0,0.0,0.0,1.0,0.13,3.0,2.0,0.0
1.0,1.0,22.0,1.0,0.0,9.11,0.0,5.12,3.0,0.0
1.07915,0.0,40.0,0.0,8.0,0.0,2.0,4.0,1.0,3.0
1.0,1.0,36.0,0.0,3.0,0.0,0.0,2.0,5.0,1.0
0.0,1.0,46.0,1.19,0.0,1.0,2.0,4.0,1.04,2.0
1.0,1.0,66.02,0.0,6.09,2.08,0.0,4.0,1.07,3.0
0.0,0.0,19.0,1.0,4.0,3.0,0.0,4.0,0.0,0.0
0.0,1.0,77.0,1.14,4.0,0.0,0.0,5.0,3.0,1.0
1.0,0.0,52.0,0.11,4.0,1.14,0.0,4.19,1.0,3.0
1.0,1.0,49.0,1.0,3.18,0.0,1.0,1.13,1.0,2.0
1.0,1.03,50.0,1.0,4.0,1.0,0.0,4.0,1.0,2.0
1.0,1.0,59.0,1.0,4.0,1.2,0.0,3.17,0.0,2.0
1.0,1.0,57.06,1.0,6.0,6.06,2.0,4.06,1.0,2.0
1.0,1.0,38.0,1.0,1.0,14.0,0.15,1.0,3.0,3.0
1.0,0.0,51.0,1.0,2.0,0.0,2.0,4.0,1.0,2.0
0.0,1.0,41.0,1.0,3.0,5.0,0.0,2.15,4.0,1.0
1.0,1.15,62.0,1.06,4.0,0.0,2.0,3.0,0.0,3.0
0.0,0.0,35.0,1.0,8.0,0.0,0.0,4.0,1.1,3.0
0.0,1.0,37.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0
0.0,1.0,83.0,1.0,3.0,0.07,0.0,3.07,1.0,2.0
0.0,1.18,36.0,1.0,1.2,1.0,0.06,1.18,1.0,1.0
0.0,1.0,47.2,1.0,3.0,1.0,0.17,3.0,1.0,1.0
0.0,1.0,29.04,1.0,0.09,0.0,2.0,4.0,1.0,1.0
1.0,0.0,23.0,0.0,0.0,9.0,0.0,6.0,1.0,0.0
1.0,0.0,26.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0
1.0,1.0,52.12,0.0,0.03,0.0,0.0,2.0,1.0,2.0
1.0,1.0,49.0,1.0,3.12,1.0,0.0,3.0,1.0,2.0
1.12035,1.0,52.0,0.17,3.05,8.0,0.0,2.0,1.01,1.0
0.0,1.11,48.0,1.0,4.1,2.0,0.0,3.0,1.13,2.0
1.0,1.0,23.0,1.0,0.0,9.0,1.0,3.07,1.0,0.0
0.0,0.0,46.04,0.0,4.0,7.0,0.0,2.0,1.0,3.0
0.0,0.13,31.08,0.0,0.0,2.09,0.0,3.0,1.0,0.0
0.0,1.0,38.0,1.0,3.03,3.0,1.0,4.0,1.0,2.0
0.0,0.0,55.0,1.0,3.0,1.07,2.0,2.16,1.1,2.0
1.0,1.0,48.0,1.0,6.06,0.0,1.0,3.0,1.0,3.0
1.12024,1.0,63.0,1.0,3.0,1.0,2.0,1.0,3.0,2.0
1.0,1.0,37.0,0.0,1.0,1.0,1.0,1.0,3.13,3.0
1.0,1.0,79.0,1.0,0.0,3.0,0.0,2.0,3.2,0.0
1.0,0.0,33.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0
0.0,0.0,45.0,1.0,8.17,0.0,1.0,2.0,1.0,2.0
0.0,1.0,41.0,1.0,6.09,0.0,2.0,5.0,1.0,1.0
1.0,1.02,33.0,1.0,1.0,1.06,0.0,3.0,1.0,1.0
1.19684,0.0,21.0,1.0,6.0,5.0,0.0,2.0,3.0,0.0
0.0328,0.0,50.0,1.0,8.0,1.0,0.0,4.0,1.0,3.0
0.0,1.0,18.07,1.0,0.02,14.0,0.0,1.0,0.0,0.0
1.07203,0.0,71.0,0.0,0.0,9.05,0.0,1.0,5.0,0.0
1.0,0.0,42.0,1.0,3.0,2.0,0.08,1.0,0.0,3.0
0.01156,0.0,63.1,1.0,8.0,0.0,0.0,2.0,0.0,0.0
0.0,0.0,42.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0
0.13954,1.0,52.01,1.0,3.0,7.05,0.0,2.0,1.0,2.0
0.0,1.0,31.0,1.01,0.0,1.0,2.19,5.0,1.0,0.0
1.0,0.0,62.12,0.12,8.0,1.0,1.1,5.05,1.09,1.0
0.0,0.0,43.0,0.0,0.14,1.0,0.11,1.0,5.0,0.0
1.0,1.0,62.0,0.0,3.13,9.0,2.0,2.0,1.0,2.0
0.0,1.0,43.0,0.18,6.0,1.0,0.0,4.0,1.0,3.0
0.02394,1.05,82.04,1.0,6.09,1.0,0.0,1.0,1.0,3.0
1.0,1.0,53.0,1.0,6.0,0.0,2.0,2.0,1.0,1.0
1.0,0.0,35.0,1.0,3.06,7.0,0.0,3.0,1.0,2.0
0.0,0.0,29.0,1.0,3.1,6.0,2.0,2.2,1.05,1.0
1.0,0.0,22.0,1.13,4.19,8.0,2.0,3.0,1.0,0.0
0.0,0.19,32.08,0.0,0.0,0.0,0.0,4.0,1.0,0.0
0.0,1.0,50.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0
0.03335,1.0,37.04,0.0,1.09,5.0,0.0,2.0,2.0,1.0
1.0,0.0,83.0,0.0,3.0,0.0,1.0,6.0,2.0,2.0
0.0,0.0,56.0,1.0,8.0,0.0,1.0,2.0,1.0,2.0
0.0,1.04,51.0,1.0,3.0,1.0,0.0,1.04,1.0,1.0
0.0,0.0,69.0,1.0,4.0,0.0,2.0,3.0,1.0,1.0
0.19088,1.0,37.0,1.0,3.0,8.0,0.02,3.07,1.0,1.0
1.0,1.0,46.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0
0.0,1.0,49.0,1.01,3.0,9.0,0.09,3.0,1.0,1.0
1.0,1.0,55.0,1.19,8.01,0.0,0.0,6.0,1.0,2.0
1.0,0.0,32.0,1.0,2.16,8.0,0.0,3.0,0.0,3.0
0.01022,0.0,28.0,0.0,8.0,0.0,0.06,3.0,1.0,0.0
0.18153,1.0,42.05,1.0,6.13,1.0,2.0,4.0,1.0,1.0
1.0,1.0,52.0,1.0,3.0,1.0,1.0,4.0,0.0,2.0
0.0,0.13,26.0,0.0,0.0,8.0,1.18,2.0,1.0,0.0
1.0,1.0,66.0,1.0,8.0,1.0,2.0,4.0,0.0,1.0
0.11596,1.0,38.08,1.0,4.0,0.0,2.0,4.0,0.14,1.0
0.17832,1.0,33.0,0.0,2.0,9.0,2.0,2.0,1.04,3.0
0.12911,0.0,37.06,1.0,3.0,4.12,0.0,2.0,1.0,2.0
0.0,1.13,52.05,1.13,8.0,0.0,2.0,3.0,1.16,2.0
0.0,1.0,46.08,1.0,6.0,9.15,0.0,2.0,1.0,3.0
1.0,1.0,68.0,1.0,1.0,0.15,1.0,2.0,5.0,3.0
0.0,1.17,32.16,1.0,3.14,0.0,1.0,3.0,1.0,2.0
1.0,1.0,57.0,1.19,8.0,0.01,1.0,3.05,1.0,1.0
1.16979,1.0,32.16,0.0,1.0,4.0,0.0,1.0,0.0,3.0
0.0,0.0,27.16,0.14,0.0,8.0,0.0,3.0,0.18,0.0
0.0,1.0,43.04,1.0,6.0,1.0,0.0,1.06,1.0,3.0
0.0,0.0,66.0,0.0,0.0,3.0,0.0,3.0,1.02,0.0
0.0,1.0,33.0,1.0,2.0,1.0,2.0,4.07,1.0,2.0
0.0,0.0,21.0,0.0,1.17,9.04,1.0,4.0,1.0,0.0
1.04514,0.0,33.0,0.06,0.0,0.0,2.19,2.09,1.0,1.0
0.05943,0.0,33.0,1.13,5.0,0.0,0.0,4.0,0.06,0.0
0.0,0.0,26.0,1.0,0.04,9.0,0.1,6.03,0.0,0.0
0.0,1.0,43.0,1.0,4.0,0.0,0.0,3.0,1.0,3.0
1.0,1.0,55.11,1.0,5.0,1.0,0.0,2.0,1.0,1.0
1.0,1.0,89.0,1.0,1.19,10.0,0.0,2.01,1.0,3.0
0.0,0.0,25.0,0.0,3.0,1.0,1.0,2.0,5.0,2.0
0.0,1.0,86.07,1.0,3.0,1.16,1.13,4.0,1.0,2.0
0.0,1.0,23.0,1.0,3.0,1.05,0.0,2.0,1.0,1.0
1.0,0.0,20.1,0.0,0.0,1.0,0.0,3.0,1.0,0.0
0.0,1.0,53.18,1.0,8.0,4.0,2.0,2.0,1.18,2.0
0.0,0.11,36.17,1.0,3.0,1.0,1.0,2.0,1.1,2.0
1.08536,1.1,31.0,0.0,3.0,5.0,1.0,2.0,1.0,3.0
0.0,1.0,50.04,1.0,0.0,9.0,1.0,2.0,0.0,1.0
0.16825,0.0,57.0,1.0,6.0,1.0,0.0,1.12,1.0,1.0
0.0,1.16,48.0,1.0,2.0,0.0,0.0,7.0,1.0,1.0
0.13113,1.0,38.12,1.0,8.0,4.0,0.0,1.0,0.0,3.0
1.1573,0.0,26.0,1.0,0.16,0.0,0.0,1.0,1.0,0.0
1.0,0.0,38.0,0.0,8.0,12.0,0.0,4.0,3.0,0.0
0.0,1.07,45.16,1.0,8.0,8.11,2.2,2.0,0.0,2.0
0.14355,1.0,19.0,0.11,1.0,8.0,0.0,4.09,1.0,0.0
0.0,0.0,36.15,1.0,0.0,0.0,0.0,4.0,1.0,0.0
1.0,1.0,56.0,0.0,3.0,2.0,2.0,4.0,1.0,2.0
0.0,0.0,28.0,0.0,7.0,1.0,0.0,3.0,2.0,0.0
1.0,1.0,53.0,0.04,3.0,0.0,1.0,4.0,1.0,1.0
1.0,1.0,39.0,1.0,3.0,9.0,2.18,2.2,1.01,2.0
1.0,0.0,66.0,1.0,2.0,8.0,2.0,2.0,0.0,2.0
0.0,0.0,46.0,1.0,0.0,1.0,0.0,5.0,1.0,0.0
1.0,1.0,40.0,1.0,6.04,0.0,2.0,2.17,1.01,1.0
1.0,0.0,51.18,1.0,2.0,1.0,2.0,2.06,1.02,3.0
0.0,0.11,42.0,1.0,3.0,1.0,0.0,4.0,1.0,3.0
0.0,1.15,65.19,1.0,3.0,0.18,0.11,2.0,1.0,2.0
0.0,1.0,43.02,1.0,8.0,0.03,2.0,2.0,1.0,1.0
0.15996,0.0,42.0,1.0,6.18,0.0,0.0,1.0,1.0,3.0
0.0,0.03,42.0,1.0,3.0,1.0,1.08,3.0,1.0,2.0
0.0,1.0,35.0,1.0,6.0,2.13,1.0,4.0,0.0,1.0
1.08431,0.0,40.0,0.0,1.0,0.0,2.02,2.0,1.0,3.0
1.0,0.0,30.0,1.0,0.01,1.0,0.12,2.0,2.0,0.0
1.07479,1.0,36.03,0.0,0.0,8.0,0.0,4.0,1.0,0.0
0.0,0.0,30.0,0.0,6.0,2.0,0.0,3.17,0.0,0.0
1.01627,1.0,28.17,0.0,0.05,0.0,0.0,1.0,1.0,0.0
1.0,0.0,22.06,1.0,1.16,1.0,0.0,3.1,1.0,1.0
1.0,0.0,28.0,1.0,2.0,8.0,2.05,2.0,3.02,3.0
0.19581,0.0,49.0,1.0,3.09,0.0,2.0,1.0,1.0,1.0
0.0,0.0,22.0,0.0,4.0,0.0,0.0,2.04,0.0,0.0
1.12218,1.0,28.0,1.0,3.0,1.14,0.0,6.0,1.0,1.0
1.0,0.0,18.0,0.0,0.0,2.0,0.0,4.0,3.0,0.0
0.0,1.0,67.16,0.0,3.0,8.0,0.0,3.0,1.0,1.0
0.0,1.1,41.0,0.0,6.0,2.0,0.07,2.0,0.0,3.0
1.0,0.0,20.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0
0.12536,0.0,53.0,1.0,3.0,0.08,1.2,2.16,1.0,3.0
0.0,1.0,87.0,0.19,5.16,0.0,0.0,1.0,1.0,3.0
0.0,1.0,27.0,1.0,3.0,0.0,0.0,6.0,1.0,1.0
0.0,1.0,50.0,0.0,4.0,0.0,0.0,2.0,1.0,3.0
0.0,1.13,45.0,1.08,3.0,1.0,0.0,4.0,3.0,3.0
1.0,0.01,23.0,1.0,2.16,0.0,0.0,1.0,1.0,0.0
1.0,0.0,47.0,1.05,8.0,1.0,0.0,2.0,1.12,2.0
0.0,1.0,53.0,0.0,4.0,0.2,0.0,2.0,1.0,3.0
0.0,1.0,69.0,0.0,2.0,0.0,1.0,3.0,1.0,1.0
0.1095,0.0,20.0,1.0,1.0,0.19,0.0,1.12,1.0,0.0
0.0,0.0,31.0,0.0,0.0,2.19,0.0,1.11,5.0,0.0
0.0,1.15,27.0,1.0,8.0,8.0,0.0,3.0,1.0,2.0
0.0,0.06,51.0,1.0,1.0,1.0,1.0,3.05,1.0,2.0
1.0,1.0,51.0,1.0,2.0,1.0,0.0,2.05,1.0,3.0
0.0,0.0,43.0,0.0,0.0,0.0,0.0,4.03,0.0,0.0
1.0,1.0,59.14,1.0,8.0,7.0,1.0,4.0,4.0,2.0
1.0,1.06,39.04,1.0,2.0,0.0,0.0,2.0,1.0,3.0
1.08802,1.0,53.0,1.0,3.0,0.0,0.0,4.0,1.0,2.0
0.0,1.0,47.0,1.02,3.0,0.0,1.0,1.0,0.0,3.0
0.0,1.0,51.0,1.0,2.0,1.0,0.0,2.2,3.0,1.0
0.0,0.0,53.0,0.0,3.0,0.0,2.0,1.0,1.0,2.0
0.0,0.0,40.0,0.01,1.0,1.0,0.0,1.05,1.0,3.0
0.0,1.0,25.0,1.0,1.0,8.0,1.0,1.18,1.0,3.0
1.0,1.0,49.08,1.0,3.0,0.0,1.05,3.0,0.0,1.0
1.0,0.0,53.0,1.0,3.0,0.0,0.01,3.15,1.12,2.0
0.0,1.06,84.0,1.07,3.0,8.0,0.0,1.0,0.0,3.0
1.0,1.0,37.0,1.0,6.13,0.0,0.0,2.0,0.0,1.0
0.07456,1.0,38.0,1.0,7.04,9.0,1.0,4.0,0.0,1.0
0.0,0.0,28.0,1.02,0.0,9.0,0.0,3.12,1.0,0.0
0.07465,1.0,30.0,1.0,0.1,14.0,0.06,3.0,1.0,2.0
1.0,1.0,38.0,1.0,8.0,0.02,2.0,2.0,1.0,3.0
1.0,0.0,33.0,0.0,0.0,6.0,0.06,1.0,2.02,0.0
0.0,0.04,18.0,1.19,1.05,11.0,0.14,3.03,1.0,0.0
1.0,0.0,33.0,0.09,8.0,7.0,0.0,3.0,5.0,3.0
0.0,0.0,27.0,1.0,3.0,2.0,2.18,1.0,2.0,3.0
0.0,1.0,42.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0
1.0,1.0,27.18,0.0,2.0,9.19,0.01,1.0,1.0,0.0
0.0,0.17,56.0,0.0,0.0,8.0,0.0,4.0,1.0,0.0
1.0,0.0,19.04,0.0,7.0,5.0,0.09,2.0,0.0,0.0
0.0,0.0,40.0,0.05,4.0,5.0,0.0,3.0,2.0,0.0
0.08098,0.0,38.0,0.0,2.0,0.0,0.0,1.0,5.0,3.0
0.0,0.0,41.0,0.18,6.0,1.0,1.09,2.09,1.0,3.0
1.01529,1.0,40.0,1.0,3.0,14.0,0.0,1.0,1.0,3.0
0.0,0.0,72.0,1.0,3.0,9.0,2.0,2.08,0.0,3.0
0.0,1.04,37.0,0.03,0.0,9.0,1.1,6.03,0.0,0.0
0.0,1.0,47.05,1.19,3.0,1.0,0.13,1.0,1.0,3.0
0.08383,1.07,25.0,0.0,1.0,1.19,0.0,1.0,1.0,3.0
1.0,0.0,57.0,1.09,3.0,1.0,0.0,1.1,3.0,3.0
